,Unnamed: 0,Number.of.Bags,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters
876,876,165,7.75,7.75,7.75,7.67,5.25,7.83,10.0,10.0,10.0,7.67,81.67,0.0,0,1.0,1,1750.7133150586112,1799.3477749323713,1775.0305449954915
877,877,320,7.25,7.75,6.92,7.42,7.5,7.58,10.0,10.0,10.0,7.25,81.67,0.0,0,0.0,0,1.0,1.0,1.0
878,878,20,7.42,7.33,7.25,7.42,7.5,7.42,10.0,10.0,10.0,7.33,81.67,0.12,0,0.0,0,1200.0,1800.0,1500.0
879,879,10,7.33,7.33,7.5,7.25,7.42,7.33,10.0,10.0,10.0,7.5,81.67,0.12,0,0.0,7,1700.0,1700.0,1700.0
880,880,300,7.25,7.42,7.25,7.5,7.5,7.42,10.0,10.0,10.0,7.33,81.67,0.1,0,0.0,2,1260.0,1260.0,1260.0
881,881,320,7.17,7.42,7.33,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67,0.11,0,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
882,882,275,7.5,7.33,7.5,7.5,7.17,7.17,10.0,10.0,10.0,7.5,81.67,0.1,0,0.0,5,1400.0,1400.0,1400.0
883,883,275,7.5,7.17,7.17,7.17,7.5,7.08,10.0,10.0,10.0,8.08,81.67,0.11,0,0.0,3,1850.0,1850.0,1850.0
884,884,320,7.42,7.42,7.67,8.0,7.58,7.5,9.33,9.33,10.0,7.42,81.67,0.0,0,0.0,4,1750.7133150586112,1799.3477749323713,1775.0305449954915
885,885,10,7.5,7.5,7.5,7.25,7.42,7.25,10.0,10.0,10.0,7.25,81.67,0.11,0,0.0,0,150.0,150.0,150.0
886,886,10,7.58,7.42,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.25,81.67,0.11,0,0.0,0,750.0,750.0,750.0
887,887,310,7.5,7.42,7.08,7.58,7.33,7.33,10.0,10.0,10.0,7.42,81.67,0.12,0,0.0,6,1400.0,1400.0,1400.0
888,888,275,7.5,7.67,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.17,81.67,0.11,0,0.0,4,1676.4,1828.8,1752.6
889,889,100,7.25,7.67,7.58,7.67,7.67,7.58,8.67,10.0,10.0,7.58,81.67,0.13,1,0.0,13,1650.0,1650.0,1650.0
890,890,15,7.67,7.25,7.17,7.75,7.5,7.25,10.0,10.0,10.0,7.08,81.67,0.11,0,0.0,4,1400.0,1400.0,1400.0
891,891,275,7.5,7.42,7.33,7.42,7.42,7.42,10.0,10.0,10.0,7.17,81.67,0.11,0,0.0,2,1200.0,1200.0,1200.0
892,892,250,7.58,7.42,7.25,7.58,7.25,7.17,10.0,10.0,10.0,7.42,81.67,0.11,0,0.0,2,1400.0,1400.0,1400.0
893,893,12,7.75,7.58,7.25,7.17,7.58,7.33,9.33,10.0,10.0,7.67,81.67,0.11,0,0.0,4,940.0,940.0,940.0
894,894,13,7.42,7.33,7.33,7.33,7.17,7.83,10.0,10.0,10.0,7.25,81.67,0.1,1,0.0,1,1750.7133150586112,1799.3477749323713,1775.0305449954915
895,895,275,7.5,7.42,7.08,7.42,7.5,7.33,10.0,10.0,10.0,7.33,81.58,0.11,0,1.0,3,1200.0,1200.0,1200.0
896,896,25,7.42,7.42,7.08,7.5,7.42,7.33,10.0,10.0,10.0,7.42,81.58,0.12,0,0.0,0,190164.0,190164.0,190164.0
897,897,20,7.42,7.42,7.25,7.67,7.33,7.25,10.0,10.0,10.0,7.25,81.58,0.1,0,0.0,0,800.0,800.0,800.0
898,898,250,7.58,7.42,7.5,7.17,7.08,7.58,10.0,10.0,10.0,7.25,81.58,0.12,0,0.0,1,13.0,13.0,13.0
899,899,100,7.42,7.42,7.33,7.42,7.42,7.33,10.0,10.0,10.0,7.25,81.58,0.12,0,0.0,5,1800.0,1800.0,1800.0
900,900,10,7.42,7.42,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.58,0.13,0,0.0,0,1100.0,1100.0,1100.0
901,901,50,7.33,7.17,7.08,7.08,8.33,8.25,10.0,10.0,9.33,7.0,81.58,0.0,0,0.0,0,850.0,850.0,850.0
902,902,300,7.42,7.42,7.33,7.33,7.5,7.25,10.0,10.0,10.0,7.33,81.58,0.12,0,0.0,3,1260.0,1260.0,1260.0
903,903,250,7.42,7.33,7.17,7.58,7.42,7.5,10.0,10.0,10.0,7.17,81.58,0.12,0,0.0,1,1310.64,1310.64,1310.64
904,904,310,7.67,7.5,7.42,7.5,6.75,7.42,10.0,10.0,10.0,7.33,81.58,0.12,0,0.0,9,1400.0,1400.0,1400.0
905,905,28,7.33,7.5,7.25,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.58,0.11,0,0.0,0,1600.0,1600.0,1600.0
906,906,28,7.67,7.58,7.42,7.58,7.58,7.42,10.0,10.0,8.67,7.67,81.58,0.11,0,0.0,2,1650.0,1650.0,1650.0
907,907,12,7.08,7.33,7.58,7.58,7.17,7.5,10.0,10.0,10.0,7.33,81.58,0.01,0,0.0,0,1499.9208,1499.9208,1499.9208
908,908,1,7.33,7.33,7.17,7.5,7.58,7.33,10.0,10.0,10.0,7.33,81.58,0.2,0,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
909,909,1,7.25,7.17,7.33,7.33,7.5,7.75,10.0,10.0,10.0,7.25,81.58,0.0,0,0.0,1,1371.6,1828.8,1600.2
910,910,50,7.67,7.58,7.17,7.42,7.33,7.42,9.33,10.0,10.0,7.58,81.5,0.1,0,0.0,0,1219.2,1219.2,1219.2
911,911,550,7.5,7.42,7.33,7.33,7.25,7.33,10.0,10.0,10.0,7.33,81.5,0.11,0,0.0,3,1100.0,1100.0,1100.0
912,912,275,7.5,7.5,7.33,7.42,7.17,7.25,10.0,10.0,10.0,7.33,81.5,0.1,0,0.0,5,1400.0,1400.0,1400.0
913,913,50,7.5,7.42,7.25,7.25,7.5,7.25,10.0,10.0,10.0,7.33,81.5,0.12,0,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
914,914,123,7.5,7.42,7.33,7.08,7.58,7.25,10.0,10.0,10.0,7.33,81.5,0.12,0,0.0,2,160.0,200.0,180.0
915,915,1,7.25,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,7.42,81.5,0.0,0,0.0,4,1219.2,1219.2,1219.2
916,916,250,7.83,7.33,7.08,7.08,7.33,7.5,10.0,10.0,10.0,7.33,81.5,0.12,1,0.0,2,1200.0,1200.0,1200.0
917,917,15,7.67,7.42,6.92,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.5,0.12,0,0.0,0,1599.0,1599.0,1599.0
918,918,250,7.5,7.42,7.17,7.58,7.25,7.42,10.0,10.0,10.0,7.17,81.5,0.12,0,0.0,0,1219.2,1219.2,1219.2
919,919,50,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,7.5,81.5,0.11,0,0.0,0,900.0,900.0,900.0
920,920,300,7.58,7.5,7.5,7.67,7.67,7.83,9.33,9.33,9.33,7.75,81.5,0.0,1,0.0,1,1200.0,1200.0,1200.0
921,921,300,7.42,7.33,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5,0.11,0,0.0,0,400.0,1250.0,825.0
922,922,5,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,10.0,7.42,81.5,0.11,0,0.0,0,600.0,600.0,600.0
923,923,250,7.33,7.33,7.17,7.42,7.5,7.5,10.0,10.0,10.0,7.25,81.5,0.13,0,0.0,2,1150.0,1150.0,1150.0
924,924,250,7.58,7.42,7.25,7.42,7.33,7.33,10.0,10.0,10.0,7.17,81.5,0.12,0,0.0,5,1600.0,1600.0,1600.0
925,925,30,7.42,7.25,7.17,7.42,7.17,8.0,10.0,10.0,10.0,7.08,81.5,0.12,0,0.0,10,1100.0,1100.0,1100.0
926,926,20,7.33,7.5,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.25,81.5,0.11,0,0.0,6,1000.0,1000.0,1000.0
927,927,50,7.42,7.42,7.33,7.17,7.25,7.42,10.0,10.0,10.0,7.5,81.5,0.13,0,0.0,5,1250.0,1250.0,1250.0
928,928,15,7.5,7.5,7.25,7.5,7.42,7.58,9.33,10.0,10.0,7.42,81.5,0.11,0,0.0,3,1100.0,1100.0,1100.0
929,929,10,7.75,7.17,7.17,7.33,7.58,7.33,10.0,10.0,10.0,7.17,81.5,0.12,0,0.0,0,1200.0,1600.0,1400.0
930,930,300,7.5,7.42,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.17,81.5,0.12,0,0.0,2,125.0,125.0,125.0
931,931,250,7.33,7.5,7.33,7.42,7.17,7.33,10.0,10.0,10.0,7.42,81.5,0.11,0,0.0,1,1750.7133150586112,1799.3477749323713,1775.0305449954915
932,932,250,7.42,7.42,7.17,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5,0.06,1,0.0,0,1050.0,1850.0,1450.0
933,933,16,7.33,7.33,7.33,7.5,7.5,7.83,9.33,10.0,10.0,7.33,81.5,0.0,0,0.0,17,1750.7133150586112,1799.3477749323713,1775.0305449954915
934,934,200,7.58,7.33,7.08,7.33,7.5,7.33,10.0,10.0,10.0,7.25,81.42,0.12,1,5.0,17,1100.0,1100.0,1100.0
935,935,450,7.42,7.33,7.08,7.58,7.33,7.25,10.0,10.0,10.0,7.42,81.42,0.1,0,0.0,0,1371.6,1371.6,1371.6
936,936,300,7.33,7.5,7.5,7.33,6.83,7.42,10.0,10.0,10.0,7.5,81.42,0.11,0,0.0,2,1100.0,1100.0,1100.0
937,937,275,7.5,7.33,7.17,7.25,7.5,7.42,10.0,10.0,10.0,7.25,81.42,0.12,0,0.0,1,1400.0,1400.0,1400.0
938,938,10,7.83,7.75,7.42,7.17,7.08,7.08,10.0,10.0,10.0,7.08,81.42,0.12,0,0.0,0,110.0,110.0,110.0
939,939,12,7.58,7.17,7.33,7.42,7.08,7.42,10.0,10.0,10.0,7.42,81.42,0.12,0,0.0,0,1422.0,1422.0,1422.0
940,940,320,7.25,7.5,7.42,7.17,7.33,7.33,10.0,10.0,10.0,7.42,81.42,0.0,0,0.0,0,1100.0,1100.0,1100.0
941,941,250,7.42,7.5,7.17,7.42,7.42,7.42,10.0,10.0,10.0,7.08,81.42,0.1,0,0.0,6,1550.0,1550.0,1550.0
942,942,280,7.67,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,7.33,81.42,0.0,1,0.0,1,1550.0,1550.0,1550.0
943,943,280,7.42,7.42,7.17,7.33,7.42,7.42,10.0,10.0,10.0,7.25,81.42,0.1,1,0.0,5,1750.7133150586112,1799.3477749323713,1775.0305449954915
944,944,250,7.42,7.33,7.25,7.42,7.42,7.5,10.0,10.0,10.0,7.08,81.42,0.12,0,0.0,4,1310.64,1310.64,1310.64
945,945,10,7.42,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,7.58,81.42,0.13,1,0.0,8,763.0,763.0,763.0
946,946,20,7.42,7.42,7.25,7.25,7.5,7.33,10.0,10.0,10.0,7.25,81.42,0.13,0,0.0,1,1100.0,1100.0,1100.0
947,947,250,7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,10.0,7.17,81.42,0.11,0,0.0,0,1750.0,1750.0,1750.0
948,948,250,7.75,7.33,7.42,7.0,7.33,7.25,10.0,10.0,10.0,7.33,81.42,0.16,0,0.0,2,1880.0,1880.0,1880.0
949,949,27,7.83,7.0,7.0,7.58,7.58,7.5,10.0,10.0,10.0,6.92,81.42,0.01,0,0.0,10,1750.7133150586112,1799.3477749323713,1775.0305449954915
950,950,230,7.5,7.33,7.33,7.17,7.33,7.42,10.0,10.0,10.0,7.25,81.33,0.0,0,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
951,951,275,7.5,7.5,7.0,7.17,7.5,7.33,10.0,10.0,10.0,7.33,81.33,0.11,0,2.0,3,1500.0,1500.0,1500.0
952,952,220,7.67,7.42,7.0,7.42,7.58,7.08,10.0,10.0,10.0,7.17,81.33,0.12,0,2.0,0,1130.0,1130.0,1130.0
953,953,300,7.25,7.33,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.33,81.33,0.11,0,0.0,14,1100.0,1100.0,1100.0
954,954,275,7.58,7.42,7.17,7.42,7.17,7.17,10.0,10.0,10.0,7.42,81.33,0.09,0,0.0,4,1350.0,1350.0,1350.0
955,955,300,7.17,7.33,7.42,7.25,7.42,7.33,10.0,10.0,10.0,7.42,81.33,0.12,0,0.0,6,1200.0,1200.0,1200.0
956,956,2,7.08,7.33,7.42,7.33,7.33,7.5,10.0,10.0,10.0,7.33,81.33,0.14,0,0.0,3,1400.0,1400.0,1400.0
957,957,31,7.75,7.33,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,81.33,0.13,0,0.0,1,1200.0,1200.0,1200.0
958,958,275,7.33,7.33,7.17,7.33,7.5,7.33,10.0,10.0,10.0,7.33,81.33,0.12,0,0.0,3,1450.0,1450.0,1450.0
959,959,250,7.58,7.42,7.25,7.33,7.25,7.25,10.0,10.0,10.0,7.25,81.33,0.13,4,0.0,13,1800.0,1800.0,1800.0
960,960,70,7.33,7.25,7.17,7.42,7.58,7.33,10.0,10.0,10.0,7.25,81.33,0.12,0,0.0,4,1000.0,1000.0,1000.0
961,961,42,7.5,7.58,7.5,7.5,7.75,7.83,9.33,9.33,9.33,7.58,81.33,0.11,0,0.0,0,1100.0,1100.0,1100.0
962,962,20,7.83,7.75,7.67,7.83,7.83,7.75,9.33,10.0,10.0,5.25,81.25,0.12,0,0.0,0,680.0,680.0,680.0
963,963,320,7.17,7.42,7.17,7.08,6.92,8.17,10.0,10.0,10.0,7.33,81.25,0.0,0,0.0,1,1.0,1.0,1.0
964,964,275,7.08,7.5,7.33,7.17,7.42,7.25,10.0,10.0,10.0,7.5,81.25,0.1,0,0.0,4,1100.0,1100.0,1100.0
965,965,275,7.42,7.17,7.17,7.5,7.33,7.25,10.0,10.0,10.0,7.42,81.25,0.12,0,0.0,1,1400.0,1400.0,1400.0
966,966,36,7.33,7.42,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.33,81.25,0.09,0,0.0,2,1700.0,1700.0,1700.0
967,967,100,7.33,7.17,7.17,7.5,7.25,7.42,10.0,10.0,10.0,7.42,81.25,0.13,0,0.0,5,1700.0,1700.0,1700.0
968,968,10,7.5,7.5,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,81.25,0.11,0,0.0,0,650.0,650.0,650.0
969,969,250,7.5,7.33,7.5,7.58,7.0,7.25,10.0,10.0,10.0,7.08,81.25,0.11,0,0.0,4,1524.0,1524.0,1524.0
970,970,250,7.42,7.42,7.33,7.33,7.5,7.42,9.33,10.0,10.0,7.5,81.25,0.12,0,0.0,1,1500.0,1500.0,1500.0
971,971,275,7.33,7.5,7.17,7.17,7.58,7.17,10.0,10.0,10.0,7.25,81.17,0.09,0,0.0,7,1200.0,1200.0,1200.0
972,972,100,7.67,7.17,7.17,7.33,7.5,7.17,10.0,10.0,10.0,7.17,81.17,0.12,0,0.0,2,100.0,2000.0,1050.0
973,973,275,7.75,7.58,7.08,7.25,7.08,7.25,10.0,10.0,10.0,7.17,81.17,0.12,0,0.0,10,1200.0,1200.0,1200.0
974,974,275,7.5,7.5,7.33,7.17,7.08,7.17,10.0,10.0,10.0,7.42,81.17,0.11,0,0.0,0,1200.0,1400.0,1300.0
975,975,275,7.42,7.33,7.0,7.42,7.33,7.33,10.0,10.0,10.0,7.33,81.17,0.13,0,0.0,1,1450.0,1450.0,1450.0
976,976,20,6.83,7.42,7.42,7.17,7.5,7.42,10.0,10.0,10.0,7.42,81.17,0.12,0,0.0,0,1400.0,1500.0,1450.0
977,977,2,7.25,7.25,7.25,7.08,7.58,7.5,10.0,10.0,10.0,7.25,81.17,0.0,0,0.0,4,1200.0,1200.0,1200.0
978,978,320,7.58,7.17,7.17,7.33,7.33,7.25,10.0,10.0,10.0,7.33,81.17,0.12,0,0.0,2,1550.0,1550.0,1550.0
979,979,300,7.58,7.25,7.33,7.08,7.33,7.33,10.0,10.0,10.0,7.25,81.17,0.12,0,0.0,12,990.0,1000.0,995.0
980,980,250,7.33,7.08,7.33,7.25,7.33,7.58,10.0,10.0,10.0,7.25,81.17,0.11,0,0.0,3,1200.0,1400.0,1300.0
981,981,300,7.42,7.42,7.17,7.42,7.33,7.25,10.0,10.0,10.0,7.17,81.17,0.11,0,0.0,3,1750.7133150586112,1799.3477749323713,1775.0305449954915
982,982,250,7.42,7.25,7.08,7.75,7.42,7.17,10.0,10.0,10.0,7.08,81.17,0.13,3,0.0,7,1800.0,1800.0,1800.0
983,983,250,7.42,7.25,7.33,7.25,7.25,7.42,10.0,10.0,10.0,7.25,81.17,0.12,0,0.0,4,1450.0,1450.0,1450.0
984,984,17,7.42,7.33,7.25,7.42,7.5,7.17,10.0,10.0,10.0,7.08,81.17,0.12,0,0.0,1,1000.0,1000.0,1000.0
985,985,4,7.25,7.75,7.67,7.67,7.42,7.67,8.67,9.33,10.0,7.75,81.17,0.04,3,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
986,986,300,7.42,7.33,7.17,7.33,7.42,7.17,10.0,10.0,10.0,7.25,81.08,0.11,0,0.0,1,1750.7133150586112,1799.3477749323713,1775.0305449954915
987,987,500,7.58,7.42,7.5,7.25,7.75,7.58,9.33,10.0,9.33,7.33,81.08,0.11,5,0.0,8,695.0,695.0,695.0
988,988,275,7.33,7.33,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.0,81.08,0.11,0,0.0,1,1100.0,1100.0,1100.0
989,989,1,7.42,7.17,7.33,7.42,7.25,7.33,10.0,10.0,10.0,7.17,81.08,0.0,0,0.0,0,1706.88,1706.88,1706.88
990,990,54,7.42,7.33,7.33,7.25,7.25,7.33,10.0,10.0,10.0,7.17,81.08,0.13,0,0.0,2,1456.0,1456.0,1456.0
991,991,250,7.42,7.25,7.17,7.25,7.25,7.58,10.0,10.0,10.0,7.17,81.08,0.13,0,0.0,0,1500.0,1500.0,1500.0
992,992,18,7.67,7.75,7.67,7.58,7.58,7.67,6.67,10.0,10.0,8.5,81.08,0.0,0,0.0,0,853.44,853.44,853.44
993,993,100,7.25,7.42,7.33,7.33,7.17,7.33,10.0,10.0,10.0,7.25,81.08,0.13,5,0.0,16,1650.0,1650.0,1650.0
994,994,30,7.33,7.25,7.33,7.42,7.25,7.42,10.0,10.0,10.0,7.08,81.08,0.12,0,0.0,2,1300.0,1300.0,1300.0
995,995,40,7.33,7.33,7.25,7.42,7.25,7.25,10.0,10.0,10.0,7.25,81.08,0.11,0,0.0,5,1642.0,1642.0,1642.0
996,996,15,7.42,7.33,7.25,7.42,7.17,7.25,10.0,10.0,10.0,7.25,81.08,0.1,0,0.0,1,1200.0,1200.0,1200.0
997,997,2,7.42,7.42,7.25,7.58,6.92,7.17,10.0,10.0,10.0,7.33,81.08,0.06,0,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
998,998,300,7.25,7.25,7.17,7.5,7.33,7.17,10.0,10.0,10.0,7.33,81.0,0.11,0,6.0,9,1750.7133150586112,1799.3477749323713,1775.0305449954915
999,999,100,7.42,7.08,7.08,7.33,7.25,7.58,10.0,10.0,10.0,7.25,81.0,0.0,0,2.0,6,1450.0,1450.0,1450.0
1000,1000,300,7.33,7.17,7.17,7.67,7.33,7.17,10.0,10.0,10.0,7.17,81.0,0.11,0,2.0,3,1750.7133150586112,1799.3477749323713,1775.0305449954915
1001,1001,120,7.42,7.25,7.17,7.5,7.25,7.17,10.0,10.0,10.0,7.25,81.0,0.09,0,0.0,8,3280.0,3280.0,3280.0
1002,1002,43,7.67,7.5,7.42,5.25,7.67,7.75,10.0,10.0,10.0,7.75,81.0,0.0,0,4.0,4,1600.0,1600.0,1600.0
1003,1003,250,7.5,7.25,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,81.0,0.11,0,0.0,1,1219.2,1219.2,1219.2
1004,1004,10,7.25,7.17,7.17,7.25,7.5,7.33,10.0,10.0,10.0,7.33,81.0,0.12,0,0.0,0,758.0,758.0,758.0
1005,1005,275,7.42,7.25,7.25,7.33,7.25,7.17,10.0,10.0,10.0,7.33,81.0,0.12,0,0.0,1,1350.0,1350.0,1350.0
1006,1006,300,7.67,7.75,7.83,7.75,7.83,7.75,10.0,6.67,10.0,7.75,81.0,0.12,0,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
1007,1007,1,7.33,7.33,7.08,7.42,7.17,7.33,10.0,10.0,10.0,7.33,81.0,0.12,0,0.0,5,1525.0,1525.0,1525.0
1008,1008,320,7.33,6.92,7.17,7.33,7.42,7.42,10.0,10.0,10.0,7.42,81.0,0.12,0,0.0,3,1700.0,1700.0,1700.0
1009,1009,10,7.5,6.92,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.25,81.0,0.11,0,0.0,0,1100.0,1100.0,1100.0
1010,1010,2,7.33,7.42,7.25,7.42,7.25,7.17,10.0,10.0,10.0,7.17,81.0,0.0,0,0.0,3,800.0,800.0,800.0
1011,1011,10,7.08,7.33,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.0,0.12,0,0.0,12,950.0,950.0,950.0
1012,1012,200,7.58,7.67,7.5,7.67,7.58,7.5,8.0,10.0,10.0,7.5,81.0,0.0,0,0.0,8,1100.0,1100.0,1100.0
1013,1013,150,7.33,7.17,7.25,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.92,0.0,0,0.0,0,200.0,200.0,200.0
1014,1014,25,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,7.5,80.92,0.1,0,0.0,2,1901.0,1901.0,1901.0
1015,1015,150,7.17,7.58,7.5,7.5,8.0,7.75,10.0,10.0,10.0,5.42,80.92,0.11,0,0.0,3,1600.0,1600.0,1600.0
1016,1016,240,7.5,7.33,7.17,7.42,7.5,7.33,9.33,10.0,10.0,7.33,80.92,0.11,0,0.0,11,1100.0,1100.0,1100.0
1017,1017,2,7.17,7.42,7.0,7.58,7.33,7.0,10.0,10.0,10.0,7.42,80.92,0.0,0,0.0,5,1066.8,1066.8,1066.8
1018,1018,7,7.42,7.08,7.17,7.17,7.58,7.25,10.0,10.0,10.0,7.25,80.92,0.1,2,0.0,5,1750.7133150586112,1799.3477749323713,1775.0305449954915
1019,1019,250,7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.25,80.92,0.12,0,0.0,0,1700.0,1700.0,1700.0
1020,1020,300,7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,10.0,7.25,80.92,0.12,0,0.0,8,1200.0,1200.0,1200.0
1021,1021,10,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,6.75,80.92,0.09,0,0.0,0,550.0,550.0,550.0
1022,1022,320,7.17,7.42,7.17,7.25,7.25,7.33,10.0,10.0,10.0,7.33,80.92,0.1,0,0.0,0,1100.0,1100.0,1100.0
1023,1023,275,7.33,7.08,7.25,7.0,7.5,7.42,10.0,10.0,10.0,7.33,80.92,0.1,1,0.0,3,700.0,1400.0,1050.0
1024,1024,250,7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,10.0,7.08,80.92,0.12,2,0.0,5,1524.0,1524.0,1524.0
1025,1025,35,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92,0.11,0,0.0,0,900.0,900.0,900.0
1026,1026,5,7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,10.0,7.17,80.92,0.11,0,0.0,0,688.0,688.0,688.0
1027,1027,10,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92,0.11,0,0.0,0,300.0,300.0,300.0
1028,1028,60,7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,10.0,7.0,80.92,0.13,0,0.0,12,1186.0,1186.0,1186.0
1029,1029,3,7.67,7.58,7.33,7.33,7.17,7.0,10.0,10.0,10.0,6.83,80.92,0.0,0,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
1030,1030,20,7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,7.33,80.83,0.0,0,0.0,0,1300.0,1300.0,1300.0
1031,1031,250,7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,10.0,7.08,80.83,0.11,0,0.0,1,1200.0,1200.0,1200.0
1032,1032,15,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,10.0,7.33,80.83,0.13,0,0.0,7,1210.0,1210.0,1210.0
1033,1033,30,7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.83,0.11,0,0.0,3,1100.0,1100.0,1100.0
1034,1034,100,7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.83,0.13,0,0.0,1,100.0,100.0,100.0
1035,1035,7,7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,10.0,7.0,80.83,0.1,2,0.0,0,1750.7133150586112,1799.3477749323713,1775.0305449954915
1036,1036,250,7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,7.33,80.83,0.01,0,0.0,1,1800.0,1800.0,1800.0
1037,1037,320,7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,7.25,80.75,0.0,0,0.0,1,1750.7133150586112,1799.3477749323713,1775.0305449954915
1038,1038,1,6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,10.0,7.17,80.75,0.0,0,0.0,2,3825.0,3825.0,3825.0
1039,1039,275,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,7.17,80.75,0.12,0,0.0,1,1658.112,1755.648,1706.88
1040,1040,275,7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,7.25,80.75,0.12,0,0.0,5,110000.0,110000.0,110000.0
1041,1041,275,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,7.08,80.75,0.11,0,0.0,2,1450.0,1450.0,1450.0
1042,1042,100,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,7.17,80.75,0.11,1,0.0,4,1680.0,1680.0,1680.0
1043,1043,275,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,7.17,80.75,0.09,0,0.0,2,1350.0,1350.0,1350.0
1044,1044,275,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,7.0,80.75,0.13,0,0.0,1,1450.0,1450.0,1450.0
1045,1045,250,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.75,0.11,0,0.0,0,1300.0,1300.0,1300.0
1046,1046,30,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,7.5,80.75,0.11,0,0.0,2,1200.0,1200.0,1200.0
1047,1047,1,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,7.25,80.75,0.12,0,0.0,0,1000.0,1000.0,1000.0
1048,1048,3,7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,6.92,80.75,0.13,0,0.0,6,1750.7133150586112,1799.3477749323713,1775.0305449954915
1049,1049,160,7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,7.33,80.67,0.0,0,0.0,1,1750.7133150586112,1799.3477749323713,1775.0305449954915
1050,1050,200,7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,7.33,80.67,0.13,0,0.0,1,1200.0,1500.0,1350.0
